,Created At,Likes,Location,Name,Retweet,Tweet,Tweet_cleaned,_id,id,party,hashtags
1980,2019-03-28 14:23:01,0,"Pune, India",Chetan patil,0,"RT @Balaji7Dhiphale: बीड लोकसभेची उमेदवारी जाहीर होऊन अजून १० दिवस झाले नाहीत. दोन्ही उमेदवाराचे १०० गावे फिरून झाले नाहीत.
अन् ABP वाल्यां…",ABP,5c9cd8d85c284c72c0f936d3,1111272483510878209,bjp,[]
1981,2019-03-28 14:23:02,0,"वाराणसी, भारत",Chawkidar B. K. Rajbhar,0,"RT @IM_MAhiDixiT: #Congress
Scam beneath earth - COAL G
Scam on earth - CWG
Scam in AIR - 2G 

#BJP
Surgical strike on earth - URI
Surgical…",#Congress Scam beneath earth COAL G Scam on earth CWG Scam in AIR 2G #BJP Surgical strike on earth URI Surgical,5c9cd8d95c284c72c0f936d4,1111272489399865350,bjp,"['Congress', 'BJP']"
1982,2019-03-28 14:23:03,0,"Chennai, India",Minnambalam,0,"மின்னம்பலம்:நிலம், வானம், விண்வெளியில் சர்ஜிக்கல் ஸ்ட்ரைக்: மோடி
https://t.co/7YwgygE47g
#Modi #BJP https://t.co/2hiFV7TZnW",#Modi #BJP,5c9cd8da5c284c72c0f936d5,1111272492029476865,bjp,"['Modi', 'BJP']"
1986,2019-03-28 14:23:04,0,"Hindol, Dhenkanal (Odisha) 🌍",Nityananda Sahu 🇮🇳,0,RT @BJP4HINDOL: Vote 4 #BJP ✌✌,Vote 4 #BJP,5c9cd8de5c284c72c0f936d9,1111272497519841280,bjp,['BJP']
1987,2019-03-28 14:23:04,0,,Chowkidar Y. Satya Kumar,0,"What a great start for @BJP4India. &amp; @BJP4Arunachal.

Thank you people of Dirang, Yachuli &amp; Along East #ArunachalPradesh for choosing us unanimously!! 

#PhirEkBaarModiSarkar",What a great start for BJP4India amp BJP4Arunachal Thank you people of Dirang Yachuli amp Along East #ArunachalPradesh for choosing us unanimously #PhirEkBaarModiSarkar,5c9cd8df5c284c72c0f936da,1111272498010558464,bjp,"['ArunachalPradesh', 'PhirEkBaarModiSarkar']"
1991,2019-03-28 14:23:05,0,,Namo go back,0,"Thanks to modiji .. today me and my daughter witnessed dinosaurs in the field. Those were extinct during congress era and thank you BJP for getting them back.

#LokSabhaElections2019 #MissionShakti #IndiaWithNaMo #TheModiCampaign https://t.co/8ECgqbevNt",Thanks to modiji today me and my daughter witnessed dinosaurs in the field Those were extinct during congress era and thank you BJP for getting them back #LokSabhaElections2019 #MissionShakti #IndiaWithNaMo #TheModiCampaign,5c9cd8e45c284c72c0f936de,1111272501731041280,bjp,"['LokSabhaElections2019', 'MissionShakti', 'IndiaWithNaMo', 'TheModiCampaign']"
1995,2019-03-28 14:23:06,0,"Salem, IN",Mu Ramkumar,0,"@MehboobaMufti Hey, look, who's cocooning about moral values and code of conduct!
Didn't you know the truth when polishing the BJP shoes to stay in power or woke up from coma only now?
People of this country know what you'll speak when in power and not in power!",MehboobaMufti Hey look who s cocooning about moral values and code of conduct Didn t you know the truth when polishing the BJP shoes to stay in power or woke up from coma only now People of this country know what you ll speak when in power and not in power,5c9cd8e85c284c72c0f936e2,1111272505715507200,bjp,[]
1996,2019-03-28 14:23:06,0,Bombay/Lucknow (+919820093110),Sayed Asif Jah,0,"Huzoor aate aate, Bahut Der kar di.... But better late than Sorry

I am Sure your Zeal and Signature Attitude will work to get rid of the infamous ""Two Men Army"" that is thrust upon us. Welcome Sir",Huzoor aate aate Bahut Der kar di But better late than Sorry I am Sure your Zeal and Signature Attitude will work to get rid of the infamous Two Men Army that is thrust upon us Welcome Sir,5c9cd8e95c284c72c0f936e3,1111272507179524096,bjp,[]
1999,2019-03-28 14:23:07,0,India,Vinoth vfc  🇮🇳,0,@sekartweets @KanimozhiDMK Best joke of  the year already bjp thaan start pannitangalea dmk is 420 hence proved,sekartweets KanimozhiDMK Best joke of the year already bjp thaan start pannitangalea dmk is 420 hence proved,5c9cd8ec5c284c72c0f936e6,1111272508718645248,bjp,[]
2002,2019-03-28 14:23:08,0,,rajannareda2@gmail.com,0,@PrakashJavdekar golmaji ji Ko ticket Dena sir BJP ka Dausa ka https://t.co/GKUPwCbsyt,PrakashJavdekar golmaji ji Ko ticket Dena sir BJP ka Dausa ka,5c9cd8ef5c284c72c0f936e9,1111272512346828805,bjp,[]
2005,2019-03-28 14:23:09,0,"Bengaluru South, India",Balreddy,0,"@Raoramesh1988 @Fukkard Pawankalyan is the first to slam BJP for not responding on the long pending SCS to AP, BJP then reacted to it by granting Spl package,to which PK was against.

PK has called for formation of JAC to discuss on state budgets deficit.

Tell me what Jagan Or CBN did for SCS??",Raoramesh1988 Fukkard Pawankalyan is the first to slam BJP for not responding on the long pending SCS to AP BJP then reacted to it by granting Spl package to which PK was against PK has called for formation of JAC to discuss on state budgets deficit Tell me what Jagan Or CBN did for SCS,5c9cd8f25c284c72c0f936ec,1111272519934361600,bjp,[]
2006,2019-03-28 14:23:10,0,,Surya Prakasam Prabh,0,Nationalism vs Garibi Hatao 2.0: BJP's aspirational narrative may get more traction than Congress' poverty pitch https://t.co/2Y0BcrJXa7,Nationalism vs Garibi Hatao 2 0 BJP s aspirational narrative may get more traction than Congress poverty pitch,5c9cd8f35c284c72c0f936ed,1111272521628901376,bjp,[]
2007,2019-03-28 14:23:10,0,,Sunil Kumar Vhp,0,"RT @satyakumar_y: What a great start for @BJP4India. &amp; @BJP4Arunachal.

Thank you people of Dirang, Yachuli &amp; Along East #ArunachalPradesh…",What a great start for BJP4India amp BJP4Arunachal Thank you people of Dirang Yachuli amp Along East #ArunachalPradesh,5c9cd8f45c284c72c0f936ee,1111272522694184960,bjp,['ArunachalPradesh']
2009,2019-03-28 14:23:11,0,Bengal ,সাইলীনা/Saileena/‏سیلینا/ਸੈਲੀਨਾ,0,RT @sarkar_swati: Judge the spine of the Bengali borns in BJP-RSS given that this creature used to work in their main Delhi office pre-2014…,Judge the spine of the Bengali borns in BJP RSS given that this creature used to work in their main Delhi office pre 2014,5c9cd8f65c284c72c0f936f0,1111272527110782976,bjp,[]
2012,2019-03-28 14:23:12,0,"Mysore, Karnataka, India",VADIRAJ C S 🇮🇳,0,RT @shreyasms: Tumkur and Mandya bjp will win Hassan touch and go mark my words,Tumkur and Mandya bjp will win Hassan touch and go mark my words,5c9cd8f95c284c72c0f936f3,1111272531669864448,bjp,[]
2013,2019-03-28 14:23:12,0,ಗಿಳಿಗುಂಡಿ,Chowkidar ಗಣು,0,"RT @NishkamaKarma: @siddaramaiah Stop peddling lies, it's not good ex-cm avare,
Moreover in today's  #ITRaid they not raided any politician…",siddaramaiah Stop peddling lies it s not good ex cm avare Moreover in today s #ITRaid they not raided any politician,5c9cd8fa5c284c72c0f936f4,1111272533083348992,bjp,['ITRaid']
2016,2019-03-28 14:23:14,0,,Chowkidar Anita vyas,0,RT @R_HLata: #IndiaWithNaMo #LokSabhaElections2019 https://t.co/lXydN0nz3H,#IndiaWithNaMo #LokSabhaElections2019,5c9cd8fd5c284c72c0f936f7,1111272539966205952,bjp,"['IndiaWithNaMo', 'LokSabhaElections2019']"
2017,2019-03-28 14:23:14,0,"Mumbai, India",Chaukidar Samadhan,0,"@abpnewstv He is congress d******g hence came to bite economy of India He Ran away during tuff time
He is paid for for speaking against BJP",abpnewstv He is congress d g hence came to bite economy of India He Ran away during tuff time He is paid for for speaking against BJP,5c9cd8fe5c284c72c0f936f8,1111272540138291200,bjp,[]
2018,2019-03-28 14:23:14,0,India ,Chowkidaar Muuflis 🚩,0,RT @Kal_Chiron: Anything short of 272 is no fun.. Remember.. the reinforcement of BIF is sitting in Indian judiciary... Modi should have po…,Anything short of 272 is no fun Remember the reinforcement of BIF is sitting in Indian judiciary Modi should have po,5c9cd8ff5c284c72c0f936f9,1111272541308375040,bjp,[]
2019,2019-03-28 14:23:15,0,Nepal,RB,0,@BJP4India BJP for India &amp; NaMo Again!!!!,BJP4India BJP for India amp NaMo Again,5c9cd9005c284c72c0f936fa,1111272541849563137,bjp,[]
2022,2019-03-28 14:23:15,0,"Bengaluru, India",Pushkar N Kulkarni,0,"Traders who turned against the BJP after DeMo and GST, will not take the #MinimumIncomeGuarantee lightly. They will be the first ones to be hit by a labour crisis.",Traders who turned against the BJP after DeMo and GST will not take the #MinimumIncomeGuarantee lightly They will be the first ones to be hit by a labour crisis,5c9cd9035c284c72c0f936fd,1111272544739446784,bjp,['MinimumIncomeGuarantee']
2023,2019-03-28 14:23:16,0,"Gurgaon, India",Kundan,0,"RT @PragatiDasi3: #BlackSpotOnJudiciary
जज DR Chaliya ने BJP सरकार के दबाव में आकर संत रामपाल जी महाराज व उनके निर्दोष भक्तों पर कहर डहा दि…",#BlackSpotOnJudiciary DR Chaliya BJP,5c9cd9045c284c72c0f936fe,1111272545834205185,bjp,['BlackSpotOnJudiciary']
2025,2019-03-28 14:23:16,0,,Jagrook Matdata TheRealMystic,0,"RT @singh_biswajeet: Cong doing some major blunder on ground......

1. entire focus is on rural seats, while there are many urban seats to…",Cong doing some major blunder on ground 1 entire focus is on rural seats while there are many urban seats to,5c9cd9065c284c72c0f93700,1111272546891005952,bjp,[]
2029,2019-03-28 14:23:17,0,,Aamir Khan,0,"RT @kaur0211: PM —गुजराती

BJP राष्ट्रीय चीफ —गुजराती

RBI चीफ —गुजराती

CBI चीफ —गुजराती

चीफ जस्टिस —गुजराती

सारे बड़े सरकारी ठेके —गुज…",PM BJP RBI CBI,5c9cd90a5c284c72c0f93704,1111272553639632896,bjp,[]
2030,2019-03-28 14:23:18,0,"Perambur Purasavakam, India",Thangam,0,"சாதிய பகைமைகளை வேரறுத்து,
சாதிப்போருக்கு வாக்களிக்க தயாராகும்
அறிவார்ந்த தென்காசி நாடாளுமன்ற தொகுதி வாக்காளர்கள்!!!

#AIADMK #BJP #PT #DMDK #PMK #Tenkasi4Dr https://t.co/j8lOHuytpx",#AIADMK #BJP #PT #DMDK #PMK #Tenkasi4Dr,5c9cd90b5c284c72c0f93705,1111272557007667200,bjp,"['AIADMK', 'BJP', 'PT', 'DMDK', 'PMK', 'Tenkasi4Dr']"
2032,2019-03-28 14:23:20,0,,Jessica,0,"Bhakts: ""If not Modi then who? How will India survive without Modi?""

Reminder: His Wife, Yashodaben is doing absolutely fine without him for 45 years. Jai Hind.
#ApnaVoteSahiHathMeDijiye #BJP #Chowkidars #Congress #ChowkidarChorHai",Bhakts If not Modi then who How will India survive without Modi Reminder His Wife Yashodaben is doing absolutely fine without him for 45 years Jai Hind #ApnaVoteSahiHathMeDijiye #BJP #Chowkidars #Congress #ChowkidarChorHai,5c9cd90d5c284c72c0f93707,1111272563013906432,bjp,"['ApnaVoteSahiHathMeDijiye', 'BJP', 'Chowkidars', 'Congress', 'ChowkidarChorHai']"
2033,2019-03-28 14:23:20,0,"Bengaluru , India",Nikhil Sulghur,0,"RT @KarunaGopal1: I had many DMs this morning from very young NAMO volunteers offering to work with me .. More than any other day !

@Tejas…",I had many DMs this morning from very young NAMO volunteers offering to work with me More than any other day Tejas,5c9cd90e5c284c72c0f93708,1111272564196691968,bjp,[]
2034,2019-03-28 14:23:20,0,,Ram Shankar Singh,0,"@yadavtejashwi Ek sujhaw....bjp k sawal mahagathbandan ka PM. ummidbar kaun k jawab me.. Hum bhi PM. hai, yani mahagathbandan ka her neta pm hai, campaign start kare jai Rajad.",yadavtejashwi Ek sujhaw bjp k sawal mahagathbandan ka PM ummidbar kaun k jawab me Hum bhi PM hai yani mahagathbandan ka her neta pm hai campaign start kare jai Rajad,5c9cd90f5c284c72c0f93709,1111272564670820353,bjp,[]
2035,2019-03-28 14:23:20,0,"Hoover, AL",VOTE FOR GLASS🥛⚡️🌟,0,Em edit ra ayya rachha Tea ref aite next level #Goosebumps,Em edit ra ayya rachha Tea ref aite next level #Goosebumps,5c9cd9105c284c72c0f9370a,1111272565119569921,bjp,['Goosebumps']
2037,2019-03-28 14:23:22,0,mumbai,huzaifa haider,0,RT @vishakhrathi: Please don't call him PM when he uses such language...in these instances he is a BJP leader - nothing more https://t.co/g…,Please don t call him PM when he uses such language in these instances he is a BJP leader nothing more,5c9cd9125c284c72c0f9370c,1111272571469737984,bjp,[]
2038,2019-03-28 14:23:22,0,,Bro 💯%follow back🙏🇮🇳🇮🇳,0,"@BJP4India @AmitShah https://t.co/ZFoIdrraOr
jumla",BJP4India AmitShah jumla,5c9cd9135c284c72c0f9370d,1111272572803522562,bjp,[]
2039,2019-03-28 14:23:22,0,,"Pradipto Moitra(#NonVeg #Bhakt ,Gobhi ji Ka Nahin)",0,RT @sarkar_swati: Just curious if reading Kanu Sanyal’s authorized biography makes me Urban Naxal for Sanghis. Is there any one among the c…,Just curious if reading Kanu Sanyal s authorized biography makes me Urban Naxal for Sanghis Is there any one among the c,5c9cd9145c284c72c0f9370e,1111272572853932032,bjp,[]
2040,2019-03-28 14:23:22,0,"Maharashtra, India",Manoj,0,Bjp hai to mumkin hai,Bjp hai to mumkin hai,5c9cd9155c284c72c0f9370f,1111272572774039552,bjp,[]
2041,2019-03-28 14:23:22,0,"Haryana, India",Aman Uppal,0,"Elections 2019: Defeating BJP Is Top Priority, Says CPI(M) minimum wage of Rs 18,000 #CPIMManifesto https://t.co/caKme31FiM",Elections 2019 Defeating BJP Is Top Priority Says CPI M minimum wage of Rs 18 000 #CPIMManifesto,5c9cd9165c284c72c0f93710,1111272573013245953,bjp,['CPIMManifesto']
2042,2019-03-28 14:23:23,0,Bangalore,Tejas,0,"RT @chathootti: Prof V.T Rama, BJP candidate for Muslim majority Ponnani constituency subjected to insult in Tirur university today. Univer…",Prof V T Rama BJP candidate for Muslim majority Ponnani constituency subjected to insult in Tirur university today Univer,5c9cd9175c284c72c0f93711,1111272577765277696,bjp,[]
2043,2019-03-28 14:23:23,0,India,Chowkidar Meenakshi,0,"RT @sarkar_swati: Note the lingo. Not a Hindu Bengali has been killed in West Bangladesh, but a BJP worker’s brother. BJP-RSS is a separate…",Note the lingo Not a Hindu Bengali has been killed in West Bangladesh but a BJP worker s brother BJP RSS is a separate,5c9cd9185c284c72c0f93712,1111272578319110144,bjp,[]
2048,2019-03-28 14:23:25,0,"Kolkota, West Bengal",West Bengal News,0,West Bengal BJP Candidate Says CRPF Will Shoot Booth Looters in The Chest - https://t.co/yEeZgpWnmO News https://t.co/7vy0oHqqis #WestBengal,West Bengal BJP Candidate Says CRPF Will Shoot Booth Looters in The Chest News #WestBengal,5c9cd91d5c284c72c0f93717,1111272585159942144,bjp,['WestBengal']
2050,2019-03-28 14:23:26,0,"New Jersey, USA",Kaamdar Amit,0,"take look at TL of 👇Bigot journo,Will ONLY see bootlicking Kejriwal,Hate for Modi/BJP, Now that’s recipe of getting awad😱@PoojaShali @Nidhi",take look at TL of Bigot journo Will ONLY see bootlicking Kejriwal Hate for Modi BJP Now that s recipe of getting awad PoojaShali Nidhi,5c9cd91f5c284c72c0f93719,1111272588171452417,bjp,[]
2053,2019-03-28 14:23:26,0,"Harapanahalli, India",L M Naik,0,"RT @KtakaCongress: As soon as you see Bangalore South BJP candidate Tejasvi Surya, what is the first thing comes into your mind ?",As soon as you see Bangalore South BJP candidate Tejasvi Surya what is the first thing comes into your mind,5c9cd9225c284c72c0f9371c,1111272589689798656,bjp,[]
2055,2019-03-28 14:23:26,0,,Siddharth,0,"RT @DearthOfSid: • Right to free health care; end private insurance led healthcare; public 
expenditure on health to be raised to 5% of GDP…",Right to free health care end private insurance led healthcare public expenditure on health to be raised to 5 of GDP,5c9cd9245c284c72c0f9371e,1111272591010852864,bjp,[]
2056,2019-03-28 14:23:26,0,,"Pradipto Moitra(#NonVeg #Bhakt ,Gobhi ji Ka Nahin)",0,"RT @sarkar_swati: From Kanu Sanyal’s authorized biography,  he referred to Charu Majumdar as Charu Da, not Comrade Charu. For the uninitiat…",From Kanu Sanyal s authorized biography he referred to Charu Majumdar as Charu Da not Comrade Charu For the uninitiat,5c9cd9255c284c72c0f9371f,1111272591614971905,bjp,[]
2057,2019-03-28 14:23:27,0,singapore/Trichy,Blackpanther,0,RT @SEEMANIST: 5 இஸ்லாமியர்களுக்கு பாராளுமன்றம் செல்ல வாய்ப்பளித்த நாம் தமிழர் கட்சிக்கு எதிராக பிஜேபி வெற்றி பெற மறைமுகமாக வேலை செய்கிறது…,5,5c9cd9265c284c72c0f93720,1111272592109768704,bjp,[]
2058,2019-03-28 14:23:27,0,,Gireesha K S,0,RT @adisharma312: @BJP4Karnataka This guy should definitely handle all the BJP accounts 😂😂,BJP4Karnataka This guy should definitely handle all the BJP accounts,5c9cd9275c284c72c0f93721,1111272593615552512,bjp,[]
2063,2019-03-28 14:23:29,0,"Bongaigaon,Assam",Chowkidar Imoba Singh,0,National GS of Bharatiya Janata Party (BJP) Shri Ram Madhav ji will address #IntellectualMeet at Classic Grande Imphal on 30th March 2019... https://t.co/AfwbhOx0gG,National GS of Bharatiya Janata Party BJP Shri Ram Madhav ji will address #IntellectualMeet at Classic Grande Imphal on 30th March 2019,5c9cd92c5c284c72c0f93726,1111272601895227392,bjp,['IntellectualMeet']
2064,2019-03-28 14:23:29,0,"New Delhi, India",@SayitLoud,0,"@AmitShah मंदिर *BJP* बनाये,
धारा 370 ओर35A *BJP* हटाये,
रोहिंग्या को *BJP* भगाए,
रोजगार *BJP* दे
भ्रष्टाचार *BJP* खत्म करे,
आंतकवाद *BJP* खत्म करें
सेना और देश की बॉर्डर को *BJP* मजबूत करें,
देश को स्वच्छ *BJP* बनाए,
मेक इन इंडिया *BJP* दे
तो फिर बाकी पार्टियां किस हक से वोट मांग रही है?",AmitShah BJP 370 35A BJP BJP BJP BJP BJP BJP BJP BJP,5c9cd92d5c284c72c0f93727,1111272602641879042,bjp,[]
2067,2019-03-28 14:23:30,0,Bhubaneswar-Hyderabad-Lucknow,Tabish,0,"RT @indiatvnews: #ChunavManch | Muslims neither need rejection by BJP or charity by Congress, they need education: Muslim scholar @zafarsar…",#ChunavManch Muslims neither need rejection by BJP or charity by Congress they need education Muslim scholar zafarsar,5c9cd9305c284c72c0f9372a,1111272604785008643,bjp,['ChunavManch']
2069,2019-03-28 14:23:30,0,Allahabad,Ruhi mishra,0,"INS viraj hai hamare pss srf modi ki wjh se.. 
Girls k liye pata nii kitni schemes chalaye.. 
Kya jnte ho tum BJP ke bare me ...
Aur bataun mai..
?",INS viraj hai hamare pss srf modi ki wjh se Girls k liye pata nii kitni schemes chalaye Kya jnte ho tum BJP ke bare me Aur bataun mai,5c9cd9325c284c72c0f9372c,1111272604914966528,bjp,[]
2072,2019-03-28 14:23:30,0,New Delhi,Ashish Kedia,0,"If turns out  true, this will be The Clash of Titans worth watching this election season.
No doubt the fight will be about diminishing the victory margin of the one who is currently indomitable bt would also limit the imp BJP machinery to focus on this one seat in last phase.",If turns out true this will be The Clash of Titans worth watching this election season No doubt the fight will be about diminishing the victory margin of the one who is currently indomitable bt would also limit the imp BJP machinery to focus on this one seat in last phase,5c9cd9355c284c72c0f9372f,1111272608505315329,bjp,[]
2073,2019-03-28 14:23:31,0,"Pune, India",Chowkidar Surendra Sharma,0,RT @nanditathhakur: Now @maryashakil @fayedsouza @anjanaomkashyap @soniandtv @BDUTT will not say anything on this... Cause Jaya Prada has j…,Now maryashakil fayedsouza anjanaomkashyap soniandtv BDUTT will not say anything on this Cause Jaya Prada has j,5c9cd9365c284c72c0f93730,1111272609432461317,bjp,[]
2075,2019-03-28 14:23:31,0,New Delhi,Mike Desai,0,"RT @indiatvnews: #ChunavManch | We will only form alliances when we find similar ideologies, unlike the BJP, that joined hands with PDP and…",#ChunavManch We will only form alliances when we find similar ideologies unlike the BJP that joined hands with PDP and,5c9cd9385c284c72c0f93732,1111272612141776897,bjp,['ChunavManch']
2076,2019-03-28 14:23:31,0,PATNA,chowkidar Chandan gupta,0,@ShatruganSinha आप तो बोला करतें थे bjp पहली और अंतिम पार्टी फिर क्या हुआ।,ShatruganSinha bjp,5c9cd9395c284c72c0f93733,1111272612259418113,bjp,[]
2080,2019-03-28 14:23:33,0,,Rajeev Lakwar,0,RT @Shweta23Shweta: @BJP4Delhi Sir today is 24th day of peaceful strike of #Delhi guest teachers sitting outside Delhi office of #BJP . 220…,BJP4Delhi Sir today is 24th day of peaceful strike of #Delhi guest teachers sitting outside Delhi office of #BJP 220,5c9cd93d5c284c72c0f93737,1111272619129622528,bjp,"['Delhi', 'BJP']"
2085,2019-03-28 14:23:34,0,India Harayana Faridabad.,Tilakraj Dogra.,0,"RT @moneycontrolcom: #NewsAlert | If CM @HD_Kumaraswamy doesn’t want these officers there, then he should ensure that there is no corruptio…",#NewsAlert If CM HD Kumaraswamy doesn t want these officers there then he should ensure that there is no corruptio,5c9cd9425c284c72c0f9373c,1111272622619136006,bjp,['NewsAlert']
2086,2019-03-28 14:23:34,0,delhi,#NyayForIndia  gopal agarwal,0,"RT @sanjukta: I have seen every Rahul Gandhi speech through 2017-2018, not once did he look at a paper. 2015 was the last when RG used to l…",I have seen every Rahul Gandhi speech through 2017 2018 not once did he look at a paper 2015 was the last when RG used to l,5c9cd9435c284c72c0f9373d,1111272623869026305,bjp,[]
2088,2019-03-28 14:23:35,0,"Halifax, Nova Scotia",Krammer-Cosmos,0,Badaun: BJP candidate Sanghmitra Maurya's controversial remark https://t.co/28dA0wlVwo via @YouTube,Badaun BJP candidate Sanghmitra Maurya s controversial remark via YouTube,5c9cd9455c284c72c0f9373f,1111272627287531520,bjp,[]
2090,2019-03-28 14:23:35,0,Chennai,Chowkidar Gayathri Raguramm,0,Why even talking for anti nationals? This is Unwanted topic and nobody is fascinated such guilty sympathetic talks. Every one can question and criticise BJP in ethical way. Ur free to do that and @narendramodi our PM himself has told about it.,Why even talking for anti nationals This is Unwanted topic and nobody is fascinated such guilty sympathetic talks Every one can question and criticise BJP in ethical way Ur free to do that and narendramodi our PM himself has told about it,5c9cd9475c284c72c0f93741,1111272629527183361,bjp,[]
2093,2019-03-28 14:23:37,0,"New Delhi, India",ChowkidarHemlata,0,RT @Piyushmody999: @RajatSharmaLive @narendramodi @Mayawati @yadavakhilesh @RahulGandhi @BJP4India @gauravbh @indiatvnews BJP 1 PM Candidat…,RajatSharmaLive narendramodi Mayawati yadavakhilesh RahulGandhi BJP4India gauravbh indiatvnews BJP 1 PM Candidat,5c9cd94a5c284c72c0f93744,1111272634090569730,bjp,[]
2098,2019-03-28 14:23:38,0,"California, USA",🔥Extremist🥃,0,@Okay_kanmani நானும் தான் ஆனாலும் பொய் புரட்டுலாம் எதுக்கு இவனுக மேல கொண்டு வரானுக.... BJp ய விட மோசமா நடந்துக்குறானுக.... நேர்மையா தேர்தல சந்திக்க எவனுக்கும் திராணி இல்ல அதுமட்டும் தெரியுது,Okay kanmani BJp,5c9cd94f5c284c72c0f93749,1111272641074102272,bjp,[]
2100,2019-03-28 14:23:39,0,,mahatma 🤔,0,@aajtak kaas ki bjp sarkar ne faruk abdulla ki baat maani hoti us samay esko riha hi na kiya ho ta to aaj bharat ko ye din na dekhane padte,aajtak kaas ki bjp sarkar ne faruk abdulla ki baat maani hoti us samay esko riha hi na kiya ho ta to aaj bharat ko ye din na dekhane padte,5c9cd9515c284c72c0f9374b,1111272644043632641,bjp,[]
2103,2019-03-28 14:23:41,0,India,MAHENDRA K PACHOURI (मैं भी चौकीदार हूँ),0,"शुक्र है 18 से 25 साल के बच्चे कहा। यदि14 साल से कम के बच्चे बोलती, तो ये twitter पे लिखती कि नाबालिग बच्चों का इस्तेमाल करवाने के जुर्म में मानवाधिकार में कंप्लेंट करूँगी। मैडम पिंकी, मोदी नामक नशे का सुरूर ही कुछ ऐसा चढ़ा है देश पर कि 9 साल के बच्चे से लेकर 90 साल
**१/२",18 25 14 twitter 9 90,5c9cd9545c284c72c0f9374e,1111272652209938432,bjp,[]
2106,2019-03-28 14:23:42,0,India,#NYAYForIndia | Shailendra Patil,0,RT @ShrimantSakal: Politically Congress President @RahulGandhi Produces New Narrative Every Day and Force BJP to drag behind it #LokSabhaEl…,Politically Congress President RahulGandhi Produces New Narrative Every Day and Force BJP to drag behind it #LokSabhaEl,5c9cd9575c284c72c0f93751,1111272658283442178,bjp,['LokSabhaEl']
2112,2019-03-28 14:23:44,0,"Mahoba, u.p",Ram Sharan,0,RT @Sonu73635607: @CMYogiAdityaNat @narendramodi @AmitShah @arunjaitley @drdineshbjp @RahulGandhi @priyankagandhi @yadavakhilesh @rajnathsi…,CMYogiAdityaNat narendramodi AmitShah arunjaitley drdineshbjp RahulGandhi priyankagandhi yadavakhilesh rajnathsi,5c9cd95d5c284c72c0f93757,1111272665355046912,bjp,[]
2114,2019-03-28 14:23:44,0,Nepal,Rohit kuwar,0,"RT @pawan26kpareek: #BJP_भगाओ_देश_बचाओ 
A News Report Form Rohtak Haryana 
लोगो का गुस्सा भाजपा के खिलाफ किस कदर हावी है देखिए video में
Aw…",#BJP A News Report Form Rohtak Haryana video Aw,5c9cd95f5c284c72c0f93759,1111272666453807104,bjp,['BJP']
2116,2019-03-28 14:23:45,0,"Kolkata, India",GOUTAM GANGULY,0,RT @NH_India: #Congress President #RahulGandhi on Thursday said the '#Nyay' scheme will remonetise what #PMModi demonetised and asserted th…,#Congress President #RahulGandhi on Thursday said the #Nyay scheme will remonetise what #PMModi demonetised and asserted th,5c9cd9615c284c72c0f9375b,1111272670446784512,bjp,"['Congress', 'RahulGandhi', 'Nyay', 'PMModi']"
2119,2019-03-28 14:23:47,0,गौतमबुद्धनगर (उत्तर प्रदेश),Vikram Agarwal Journalist,0,"पुलवामा का सबूत बाद में, पहले राहुल गांधी सबूत दो कि राजीव गांधी ही तुम्हारे पिता है – विनय कटियार, @BJP4India
https://t.co/yKVivIqD30",BJP4India,5c9cd9645c284c72c0f9375e,1111272676155367427,bjp,[]
2121,2019-03-28 14:23:47,0,Delhi,APV,0,"BJP u can spare them because ur afraid that ur members will also caught defacing public property but we can't allow this. Punish anybody and everybody who destroys, vandalize or deface public property. https://t.co/PWyqFxP1RB",BJP u can spare them because ur afraid that ur members will also caught defacing public property but we can t allow this Punish anybody and everybody who destroys vandalize or deface public property,5c9cd9665c284c72c0f93760,1111272677287841792,bjp,[]
2126,2019-03-28 14:23:49,0,Ranchi India,Sanjay Kumar Sahoo,0,"@PandaJay @Outlookindia A self styled leader of our state... Should come to assembly for the making of BJP 's new Odisha, @BJP4Odisha. #Naveenshouldgo",PandaJay Outlookindia A self styled leader of our state Should come to assembly for the making of BJP s new Odisha BJP4Odisha #Naveenshouldgo,5c9cd96b5c284c72c0f93765,1111272684904550405,bjp,['Naveenshouldgo']
2129,2019-03-28 14:23:50,0,,ParambathP,0,@_i_mk_i_ Atleast BJP is using our boys unlike @INCIndia using Pakis and Ukrenians,i mk i Atleast BJP is using our boys unlike INCIndia using Pakis and Ukrenians,5c9cd96e5c284c72c0f93768,1111272690550272000,bjp,[]
2130,2019-03-28 14:23:50,0,Lucknow,Ram Lakhan Pushkar,0,"Minister of govt seeks surgeries out of India as they know that they have done nothing to improve in the field of medical. Modi is doing surgical strike in space as he has done nothing on the ground for nation and people on India except moblinch, atrocities on dalit, muslim......",Minister of govt seeks surgeries out of India as they know that they have done nothing to improve in the field of medical Modi is doing surgical strike in space as he has done nothing on the ground for nation and people on India except moblinch atrocities on dalit muslim,5c9cd96f5c284c72c0f93769,1111272691603042304,bjp,[]
2131,2019-03-28 14:23:50,0,India,Mukesh  nagar,0,"RT @t_d_h_nair: BJP Manifesto:

Q. What Is Narendra Modi’s Contribution to India in last five years?   
A.Narendra Modi

Q. What is Modi Go…",BJP Manifesto Q What Is Narendra Modi s Contribution to India in last five years A Narendra Modi Q What is Modi Go,5c9cd9705c284c72c0f9376a,1111272692328488960,bjp,[]
